Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
370800,B0051S9Q9M,ADX3BCYGCCSVU,Patricia,0,0,1,1329955200,Turns to mush,I made a batch of this an ox muesli with 1/2 milk & 1/2 yogurt and put it in the fridge to sit and absorb.  It came out total mush - did not hold up as muesli is supposed to.  Try bob's red mill muesli instead - it's awesome!,Negative
227226,B001EQ574I,A946856LZ5881,C. Rivera,2,2,5,1282435200,EXCELLENT,This is the only spaghetti sauce my husband will eat.  Its a family favorite.,Positive
188155,B001NXM3I0,A3LB5I84ZMDTW6,Y. Jung,2,3,1,1293321600,some of puffs are burnt??,"I used to purchase them at wholefoods market. I bought a pack of 6 green puffs at Amazon, and half of puffs in the containers are burnt. It tastes a little bitter and the seasonings are all concentrated and sticking to most of puffs. I never had this problem when I got those at wholefoods. I thought it was only the one container that is defected, but I was wrong. I'm a little scared to make another S&S purchase on this item. Am I the only one having this issue??",Negative
30650,B0000TM9H8,A1IRKTCTOIHJIM,happyann,0,0,4,1349654400,"Yummy, but...","These cheese straws are very yummy. Unfortunately, I felt that they were making me gain weight as part of my low carb diet. I gained three pounds in the week that I bought them eating maybe a couple of handfuls a day. So, while very delicious, they may not work well for my diet.<br /><br />Update: I see that the product Amazon took me to write this review was not exactly the product I ordered. I ordered the low carb tin.",Positive
234259,B002NM1UYS,A1OAE2FSDZAXTL,Dempsy Winans,0,1,5,1344470400,"Now THEM'S some grits, y'all!","Howdy from Texas!  I had run out of course-ground grits that I bought from an Amish miller and could not find any really good ones in my local stores.  I had resorted to using regular yellow cornmeal but that just ain't right.  I want some TEXTURE to my grits, not just a smooth, creamy paste.  Bob's Red Mill fills the bill and I am SO happy we bought them.  They come in a box with 4 packs of grits.  I love the way the box top comes off and the base works great for holding the bags upright on my pantry shelf.  However, I don't think they'll be on the shelf very long because these boogers are GREAT!  Very ""corny"" flavor with just a little toothiness to them... perfect!<br /><br />I also like the indredient list on the package: Ground corn.  And it's not that genetically modified crap that is invented by mad scientists.  Don't they know that ""It's not NICE to fool with mother nature!""",Positive
488595,B008S5KYS2,A2EVQG699ZY7BE,"Lynne Pelletier ""RED CHEF""",0,0,5,1343260800,Just the Right Touch,I had never heard of Dende Oil before I read a recipe for Braziliam Fish Stew.  I had to make it authentic so ordered it from here!! So glad I did as it made the dish!!! It's really awesome!,Positive
61743,B001HX59ZU,AWKA8J42G9YWX,"Anne Jahares ""A.J.""",0,0,3,1336608000,Keurig's Bigelow Earl Grey Tea,"Doesn't seem to be as full bodied as the standard, ready for-the-teapot bag of Bigelow Earl Grey. Would not order it again.",Neutral
355650,B002QWP8H0,A33R7ED1RT3S4K,G. Weinberg,0,0,4,1341446400,My dog loves these,"Greenies are one of my English Bulldog's favorite treats.  They are a bit on the expensive side, but if you get them on Amazon instead of one of the large Pet stroe chains, you get a better deal.  I tried the Costco brand of dental chews (they were about half the price) and they disagreed with my dog's stomach so I came back to Greenies.  I usually break them in half and put it in is kong toy so it's like a puzzle for him to get it out.  If I just give it to him he eats it really quickly.  Overall, Greenies are a great product.",Positive
278915,B000FEJ0VQ,A2739JD03MS59R,Sven Svensson,0,0,5,1263772800,Not your usual licorice,"I'm not a fan of licorice in general, but I like herbal-flavored stuff so I decided to give this a try.  It's great!  A very unique product - can't say I've tasted anything else I could closely compare it to.  Hard to stop eating...<br /><br />There is some mint component to the flavor, but it's not overpowering in my opinion.  There's a lot of other herbal flavors competing for attention as well.",Positive
21940,B000KV61FC,A1NPFGJBVLC2JM,Rena,0,0,3,1329350400,Great concept for CERTAIN dogs,"I bought two of these in med/lg along with Smarter Pets IQ Treat ball.  My well mannered collie mix needed company while I ran errands so we adopted a brother for him.  And this husky mix brother needed something ELSE to keep him from destroying my house (they aren't crated.... we tried with the husky but he escaped out of several different crates).  These toys, along with a peanut butter filled kong, are magnificent at distracting them while I'm away.<br /><br />The tug-a-jug is my least favorite.  It is difficult to fill-- filling is easy enough but kibble tends to dribble out as you TRY AND TRY AND TRY to match the threads and close the toy back up.  I can't emphasize how frustrating it is to close up this toy!!!<br /><br />My dogs, while very rough with each other, are not rough on toys inside.  They tend to be mellow.  This toy seems to require a dog who is eager to thrash and bash the toy.  I think my dogs might be more inclined to shake it had I bought the small size.  The med/lg is VERY big.  My dogs are BIG.  Not st. bernard big-- but my husky mix is my tallest dog at 60lbs (frame size is that of my old 95lb malamute, he's just a year old and hasn't filled out yet!) and my golden collie mix is 75 lbs and on the large side for a golden retriever.  Also, it holds LOTS of food.  Since the kibble in the toy is a supplement to their meals I only put a half a cup in it.  I haven't measured how much it holds but it must hold upwards of 3 or 4 cups.  When it is filled less the dog must work MUCH harder to get the kibble out.  I only use this toy when I plan to be away from home for more than 3hrs.<br /><br />They DO manage to empty them by carrying them upside down-- and really only the husky has a large enough mouth to manage this.  They kick some out of it as they would their treat-ball.  It takes them forever which suits my purpose of distracting them from my absence.<br /><br />All in all, it is well constructed.  My dogs would never be able to open this.  If your dog likes to shake his toys like a wolf and his prey this toy might be a wonderful choice.  If your dogs save rough play for outdoors and you plan to provide this as an indoor diversion you MIGHT want to look elsewhere.  And keep in mind the large scale this toy is made on!!",Neutral
281736,B007RTR9DS,APCSV85SWASN2,Word Lover,1,1,1,1340841600,Confusing!,"Having become a fan of Clear Scalp & Hair Therapy Ultra Shea Smooth & Nourish Conditioner, I was intrigued by this product, too. But guess what? The product has no directions! Is it a leave-in conditioner or the sort you wash out, and if so, for how many minutes do I keep it on my hair? Or is it a balm to use on dry hair? I checked other users' reviews, and they didn't help, because apparently these customers were just as confused and clueless as I am.<br /><br />Manufacturers of this product, please correct this oversight! You've got a good new product line, but this is a huge oversight.",Negative
257109,B000FGCD1S,AY11F8HH2L4MP,"Airlee Owens ""Airlee""",8,10,3,1163030400,"Great, Initially","I loved these dried strawberries.  In fact after I started munching on them right out of the container I had a hard time stopping.  It was sort of like eating potato chips, ""Bet you can't eat just one!""  The only problem I have had is that once opened you probably should get rid of them quickly because the container lid just does not keep out the moisture and after a relatively short time you are eating something less than dried berries, more like potato chips which had laid around open for a few days.",Neutral
507280,B000GKEYT2,A3O1NRSXVJJ3SP,"K-sound Krew. ""K-sound Krew""",1,6,1,1314403200,not good,"I like spicy food, most of the snacks labeled as spicy don't cut it, this snack has a good spice level, spicy but still edible<br />I tend to not like kettle cooked chips, the lays and capecod namebrand I don't like, the only ones I do like are the kettle cooked name brand spicy thai<br /><br />That said, these chips are gross<br />They are thick and stale, the 2 things I hate about kettle cooked chips, the texture is way off<br />The spice level is perfect, but the taste? bleackh<br />The taste is what I imagine chewing on moldy cardboard is like<br />These chips are nasty gross<br /><br />I wish I could get my money back, they were expensive<br />not worth it",Negative
546261,B001LFEUCM,A27SRLFS1E3VQS,K. Mays,1,1,1,1238284800,Chocolate Orange too dry.,I thought these were way too dry AND the nuts seemed to cut my mouth.  That combination turned me off to these bars completely.  And they had so much potential...,Negative
11624,B0026WL14E,A1TS52EVRMOPQU,Michael Lo,4,9,1,1237507200,Dog Food???,"When I first took a bite, I seriously thought I was eating dog food.  These are disgusting.  I searched the bag for ""dog food"" and the expiration date thinking that it was bad for one of those reasons.  I don't know how anyone can like these.",Negative
225935,B00473Q55K,A3JD1ZGX8MAJ76,Sunny,1,1,1,1339113600,Be very careful!,"Review of Asian Taste Dried Mushroom, 5-Ounce (Pack of 34), Price: $12.00 ($0.07 / oz)<br /><br />The title is Asian Taste Dried Mushroom, 5-Ounce (Pack of 34), but they mean 34 mushrooms in one pack instead of 34 packs of it. And in fact, there is only 32 mushrooms in one bag. So the price is $12 ($2.4/oz). The price is crazy expensive. And the quality of this product is just fair.<br />Do not buy this one. You can get very good dried mushrooms @ reasonable price from amazon.",Negative
33546,B006N3I84I,A2HSQ44YJXSVAX,"Elizabeth A. Bentson ""LBE""",0,0,3,1343865600,Good coffee,but not great (IMHO).  Not quite as strong / robust as I like my coffee.  I do like Tully's - French Roast in particular.  I have friends who like their coffee a little less robust so this will be good for their visits.,Neutral
417102,B00112ILZM,A22AYJ3SK090WH,C. Scott,0,0,3,1323820800,"Good for you, but doesn't mix well.","It doesn't taste great, but I don't think it's awful. I didn't really expect a mix of dried powdery grass, fruit, and veggies to taste like a glass of grape juice so the taste didn't bother me. If you can tolerate straight wheatgrass juice, you should be able to tolerate the taste of this.<br /><br />It does NOT mix well. One scoop in even as much as 20oz of water produced a gritty mixture that left sediment in my mouth, in the container, and on the bottom. I tried stirring with a spoon, shaking vigorously, and even tried with juice instead of water. It seems the only way to avoid the sediment is to put it in a smoothie. I don't regularly drink smoothies and don't plan on finding a way to integrate them into my diet.<br /><br />It's certainly nutritious according to the label, and the vitamins all come from the whole-food ingredients. So if that is what you're looking for and you drink smoothies, you might give this a shot.<br /><br />I haven't felt magical or full of energy when I drink this, so I can't really verify that it is doing anything noticeable. I probably will not buy the powder again. I do like the nutritional value so I may try the capsules or go to another brand.",Neutral
494001,B003ZTPD6Y,A2EYRYV5LXVNYU,Roxdaug,0,0,5,1342224000,Delicious & A Great Treat!,"My favorite since I was a kid.  Hard to find locally but whenever I do find it, I buy it up!",Positive
89943,B002LANN56,A1IU7S4HCK1XK0,Joanna Daneman,1,1,3,1344470400,Gas alert,"Dog enjoyed it. I did not enjoy, however, being in the same room with said dog afterwards. Is it the soy? Phew. My dog is gassy if she eats the wrong kibble.<br /><br />This has a lot of corn as well. And wheat. There are nice ingredients (beef, potatoes, green beans) but there is also poulty by-product meal and...yeah, corn. Which makes it cheaper. Sorry, dog, this won't be on the menu again any time soon.<br /><br />Ingredients: Beef, soybean meal, soy flour, animal fat preserved with mixed-tocopherols (form of Vitamin E), brewers rice, soy protein concentrate, corn gluten meal, ground yellow corn, glycerin, poultry by-product meal, ground wheat, animal digest, pearled barley, salt, calcium carbonate, calcium phosphate, natural filet mignon flavor, dried green beans, dried potatoes, added color (Red 40, Blue 2, Yellow 5, Yellow 6 and other color), sulfur, zinc sulfate, Vitamin E supplement, ferrous sulfate, choline chlo",Neutral
551026,B000XEV9YE,A2TPOJYFR7SHWY,Log Cabin Pat,7,22,1,1293840000,Yorkshire Gold Tea,"I came across this tea in the grocery store just a few days after reading all the great reviews here, so I had to buy a box. But now that I've tried it, I have to ask: Are we drinking the same tea? Because this tea has no aroma and very little flavor, and I would rate it below Lipton's, if you can believe it.<br /><br />My recommendation for a great black breakfast tea is Numi's Morning Rise Breakfast Blend, available in some stores and also here on Amazon.",Negative
273011,B007PA33NY,A18RVEKVJVY1PK,Kaki's Kindle List,0,0,3,1347494400,Over roasted...,"I am a fan of strong black coffee, but this product tastes almost over roasted to me. Of all the K cups I have tried, this would probably be my least favorite.",Neutral
553770,B001EQ5SHE,AGYYVP030GSR,Eric,0,0,3,1345507200,Only in moderation...they're not Tic-Tacs!,"The flavor of these is great, but it doesn't last as long as the leading sugar-free gum and it isn't as ""juicy.""  If you've ever tried the small square-shaped gum in the small candy machines then you will know what kind of fleeting flavor to expect from this.  I have also noticed its effect when you chew more than 2 or 3 pieces within a few hours...it can cause some serious bloating! If you want something to chew on for 10 to 30 minutes after a meal then try this.  If you are looking for a substitute for candy or something to keep you awake in the afternoon, you may want to proceed with extreme caution or get something else.  I wouldn't recommend these as something you can indulge in constantly throughout the day like tic-Tacs or Junior Mints.  However, as something to chew 1 or 2 pieces of after a meal for 10 minutes, I have no problems with them.",Neutral
226717,B003ER2XGA,A3RMO2PKQT4590,sagit1221,0,0,3,1345939200,"A little pricey, but good quality","Good quality product, though a bit pricey!  Taste was quite good as was the texture of the andy.  Will shop around for a more economical product though.",Neutral
416002,B000EDK5MG,A15B18Z7BO57GI,Robert E. Bradford,0,2,5,1265068800,Bob's Red Mill Oganic Flaxseed Meal,Great product and priced right. The only problem I have is the postage and handling fees. If I could find this in a store in my area I would not buy over the internet.,Positive
353613,B005A1LINC,A1P9BVW2JB1OVL,Auntie Annie,0,0,3,1318636800,"Not a mojito, but good","I really didn't know what to expect from this product. But, I found myself pleasantly surprised. While it does not exactly taste like a mojito, it has that general flavor. I enjoyed it and found it quite refreshing. And, for the calories, what more could I ask?",Neutral
435708,B001M1V4ME,A1BE8V5S9IYE9E,"Evgenii Puchkaryov ""voyrakhcuP iinegvE""",12,12,2,1257984000,Low price is not enough to justify,"These dates are one of the cheaper option for dried pitted dates on Amazon. I did not like them, though. Very dry, and some even have a tint of flavor of oil going bad. This is not bad enough to throw them out, let's say. But they are not enjoyable as dates usually are. You probably need to wash them, and they flake a lot, when you do.<br />Maybe I will use them for cooking somehow. I don't recommend this product.",Negative
317913,B005K4Q1RW,A2D11X0Z1N5R93,"Theresa Davis ""Belgian to the Bone""",1,1,1,1322352000,Such a disappointment,"I bought this because a coffee shop in the area has a delicious carmel apple cider, and I mistakenly thought this was going to be as good.  It's not.  The flavor is not natural.",Negative
455386,B005HG9ERW,A12X7K54734QXE,"Janet Perry ""Needlepoint and Bargello author""",0,0,3,1346544000,HIgh pH (alkaline) Water has bland taste,"Water is normally neutral pH. Distilled water is 7, making it neither an acid (low pH) or a base (high pH). For a few years high pH water has been touted as improving performance and being better than neutral pH water. The highest pH of these waters is 9.5, just like Essentia.<br /><br />I can't say that this water improved anything, but I can say I wasn't impressed. The label said nothing about it being alkaline water just proclaimed the pH. This sent me running to the Internet to find out more about that measurement and what it meant. It would have been nice to have had a little more information on the label.<br /><br />You might think that with a bottle of water you would have a short list of ingredients. Pretty much I'd like to see a list of one: water. But not so with Essentia. After filtering their water by reverse osmosis, essentially the process a Brita filter uses, they up the pH, I assume, by adding a bunch of bases.<br /><br />But unlike mineral waters and many other bottled waters, they do not include a mineral analysis, so you don't know what's in there. All you know is that they have been added.<br /><br />The label didn't make me happy because I felt as if they were being stingy with information. While by buying in bulk on Amazon, I might be able to see more information, I can't see it in the store.<br /><br />But what about the taste?<br /><br />As you would expect from something with a high pH, the taste was flat and dull. I trued it cold & at room temperature, with & without ice. The taste actually improved when my tap water ice melted.<br /><br />Unless you want or like alkaline water, don't bother.",Neutral
444677,B000F4H5HC,A31NMYFOS75BCE,Donna,0,2,1,1307750400,No redeeming qualities at all,"I just don't understand the love for this tea.  I love almost all of Twinnings teas (except for Darjeeling, but that's a separate review).  In fact, Twinnings is my favorite brand of hot tea - and I drink hot tea several times a day - so I am guessing I must not like Oolong tea.  I had high hopes for this Oolong tea - the description on the box was most inviting.<br /><br />My first hurdle in trying to drink this tea (after steeping a few minutes in my tea cup) was the smell.  Oh, and what a smell it is - like freshly turned earth with a sour note - difficult to describe, but nauseating nonetheless.  And if I thought the smell was bad, the taste was even worse (and I didn't think that was possible).  Oh, how to describe - like muddy water with sharp grassy notes - at least to me.  My husband laughed when he saw me sip this the first time - he said the look on my face was the same expression I had when I would change our son's diaper after he left a particularly large gift to clean up.<br /><br />So, I think I will just stick with my beloved Irish Breakfast, Earl Grey, Lady Grey, and English afternoon teas by Twinnings.  From reading the reviews, it looks like my lack of love for this tea will not be a problem.",Negative
134067,B002AUCELQ,APWK2EKIA0PVN,Fiona's Mom,1,1,2,1330646400,Nothing special.,"I bought these cookies after reading all the rave reviews but they were very dry, didn't have much chocolate, and left an unpleasant aftertaste. I don't understand what all the fuss is about. If these were the only GF cookies available, I still wouldn't buy them again.",Negative
449471,B000HDMW3I,A3R4YB2PKQAWUB,"M. J. Goodman ""dreyln""",2,2,5,1251590400,Quite Tasty!,"I have always like sardines and recently decided to start eating them on nearly a daily basis.  I bought two cases of these Season sardines in water and started taking them to work to eat as a snack.  I really like the taste!  These came 3 to a can, seemed to be of the larger type.  They still had the skin and bones, which was fine by me.  I love the taste of fish, so I didn't have much interest in the skinless and boneless, bland tasting ones.",Positive
400238,B002IEVJRY,A2POYXTGSPSW7O,William A. Hensler,0,0,2,1340323200,Average for a coffee drink,"Generally this reviewer always drinks double shot Starbucks expresso mocha in a can (great for getting wired in the mid-morning) or does plain coffee that has zero calories.  However, this was offerred on the Vine program.  Why not?<br /><br />It's o.k.  This tastes more like mocha than cappuccino.  Honestly, it is fair.  The cappuccino gave me a small caffeen jump, no better than the ubiquitous canned mocha products one can find in any 7-11 store.  But the honest fact is if it can't beat Starbucks on price then why bother with this product.  Also, having this item mailed to you does no make a heck of a lot of sense.  Shipping would near double the price of this item.",Negative
156887,B000BZ1OUO,A2VJKSJQO9IKNW,"D. Newray ""Dazeedave""",1,1,5,1231891200,This is truly the Best Giardiniera,"If you can't take spicey, then don't buy the Hot, get the Mild.  Pagliacci makes the best Giardiniera.",Positive
251239,B000JOE224,A2OTUWUSH49XIN,"Dale Ketcham ""We Board Labs, Inc.""",2,2,5,1235865600,Great invention!,"I'm a dog owner, but I got the cat size version at someone else's suggestion because it's more reasonable than the the dog version which comes with larger, but less, pockets.  These are great for little pills that your pet won't eat plain.  They're soft and wrap about the pill very easily.  When I have a larger pill, I use two of them.  Dogs seem to love them and are instantly eager to take their medicine.  Great invention!",Positive
467894,B000EVOQNC,A2YSQ2KSZ3MWM0,"J. Rauscher ""gummy/gummi bear addict""",0,2,3,1221523200,Somewhat Flat Licorice Wheels,These Licorice Wheels are OK.  Maybe I expected them to be sweeter - like the Twizzler brand.  But they're not.,Neutral
115068,B002G06NEO,AK52CSV88SMTN,"Anne L. Wilson ""Gradys mama""",1,1,2,1322611200,Not good,I had read the reviews so I tried it....Nasty...no flavor...Blue Sky Jamacian Ginger Ale Free is much better in my opinion which has some bite and good flavor,Negative
322250,B003KL1AKA,A3EMPA8KA3GV6R,Bob R,0,0,5,1347148800,Amazing,Product arrived on a very hot day and I was worried about quality.  No reason to worry they were in great shape. My wife loved them and they bloomed and looked great for a full month.  I will be ordering from this company again.,Positive
38854,B000ICO8GW,A2FV2C800UB3VA,"Michael J. Butler ""Pythagoras""",2,3,1,1231804800,Gevalia is a ripoff,"I can't believe the ripoff Gevalia is getting away with in this country. Yes, as a coffee it's OK, certainly better than  most coffees sold in the U.S. But then most Americans don't know what good coffee is.<br /><br />My objection is the price. Gevalia sells in markets in Sweden for between 19 and 29 Swedish Crowns, that is, between $2.32 and $3.65 for a half/kilo package, a bit more than a pound. It's the Folgers of Sweden, an average coffee at best. Idiot Americans are willing to pay 6 times the going rate out of sheer lunacy.<br /><br />My wife and I have a second home in Sweden and drink Gevalia there, but it's cheap coffee. If you want your Gevalia but don't like getting ripped off just go to Ikea where it's sold at a reasonable price.",Negative
478629,B001467JYO,A2EDV2CC5JE0HY,craig,0,0,3,1319846400,bags break,This tea taste good but the bags break super fast causing tea leafs to be in the tea even if the water is not super hot this still happens. Need better bags!,Neutral
226658,B000XKCCV2,AD65IUV9AVRZ7,Texas Rose,3,3,5,1341100800,Rejuvenated!,"Kitty's been eating ONE for several years and started throwing up her food pretty often right after she'd eaten... no evidence of hairballs.  I thought it might be a food allergy.  After reading a lot of reviews, I tried Blue Buffalo Indoor Cat Dry Food.<br /><br />Since we started Blue about 3 weeks ago these are some changes I've noticed:<br /><br />She eats EVERY BITE and licks her bowl clean. She never finished her ONE before she asked for more.  It lost its appetizing smell pretty quickly.<br /><br />She hasn't thrown up.<br /><br />She's 10 years old and slept almost all the time. After a few weeks of Blue, she's started making her hunting rounds like the old days, checking the walls and hide-y holes for geckos, bugs and whatnot.  Didn't find any, but she's on the lookout!<br /><br />She started initiating play-fights with my husband when he walks by.<br /><br />Last night she threw a toy mouse out of her bed and chased it around for 15 minutes.  No catnip was involved!  I keep finding her 3 mice in different places so she has been entertaining herself while we're away.<br /><br />The only change has been the Blue.  She's re-energized and engaged.  I thought she was bored, old, and sleeping her life away; who knew it was a nutrition problem?  Thanks BLUE BUFFALO for reviving and rejuvenating our sweet Kitty!<br /><br />update: 8/8/12<br /><br />When I first read Kaonick's review I laughed out loud, ""3. All of my kitties are SO SOFT now it's ridiculous"".  But now MY Kitty is ridiculously soft!  She's also put her weight back on since she was sick in March.  We've cut back on the amount we feed her at once and just give her  little meals several times a day and she's happy.  No more vomiting and she is still licking her bowl clean.  ;-B",Positive
346564,B000F0FP0A,A3GFWSB3VUEG20,English major,0,0,1,1176595200,yuck!,"It was all I could do to get a cup of this down. The taste was terrible, sort of sweet but not in a good way. I wouldn't recommend it and in fact I am returning the box I bought. In my opinion, Pixie Mate Green Tea is a good alternative.",Negative
8520,B003VXFK44,A137QZWAFT6MG2,EB,0,0,1,1310169600,"I don't enjoy this ""coffee""",Probably because it doesn't taste like coffee.  It is flavorless.  I saw the good reviews and thought I'd get a couple boxes and now I'm stuck with a bunch of k cups that I don't want to drink because I'd rather literally drink any other k cup I've ever tried.  As you can see I'm not a fan of these k cups.  These are the worst ever.,Negative
56765,B001IZ8A08,A2AZPGFC16X1Z2,"Y. Sun ""Martin Fish""",0,0,3,1258588800,Don't like the taste,"This gum is OK for me, good value of money, but I don't like the taste. the mint flavor tasted funny to me, but you might like it.",Neutral
116872,B001BCVY9W,ANKQGTXHREOI5,Titanium Lili,0,0,3,1228435200,Nutritious but...,"I do have to say that the cat food is quite nutritious and appealed to my cat's sense of smell as well as my visual sense.  He also did not throw up this food, which is a rarity for my sensitive-stomached cat.  On the downside, he didn't eat much of it, either.  I don't know what about it didn't interest him beyond a few bites, but most of it got left in his bowl.  My dog, on the other hand, loves it!  I give three stars because it's potentially interesting to other cats, but mine wouldn't eat more than a little bit of it.  I gave some to a friend, and her cats loved it.",Neutral
131734,B000E4ALHY,A2R53RXDSR24RG,hounddog,6,10,3,1191196800,"Tastes good, and organic but refined sugar and flour.","Yes they are organic and no preservatives or high fructose crapola, but this product uses white flour.  That means no hull on the wheat and no fiber... as was intended by nature.  Also it has a lot of sugar and thus high calories.<br />They taste very good, like a dessert.  It is easy to eat two at a time but with so much white flour and sugar they can add weight to you and raise blood sugar levels.<br />I recommend only eating on occasion and as a small treat or dessert in order to curb a sweet tooth.  It is not a good choice for a breakfast item.",Neutral
187557,B000NU08R2,AQH11SLVE5RWF,Diana M. Thomas,0,4,3,1267660800,Scorpion is real!,"I bought this sucker from a museum thinking that the scorpion would be encased in plastic and gave it to my three year old.  Good thing I was sitting beside her as her lick revealed the front leg of the scorpion!  I stuck the lollies in water and out emerged the scorpions!  Crazy!  They need to be clear that the scorpion is meant to be eaten.  Overall it was cool, but I have the chills thinking my three year old almost ate a scorpion!",Neutral
56040,B000IEDUB4,A3FWLWQC0PEGHX,"Bette B. Prater ""I buy 1cent books""",0,0,1,1335916800,NO FLAVOR-awful !,"I wanted to LOVE these but, I can't. Each type of veggie<br />CHIP should have its own NATURAL flavor..these have NO<br />FLAVOR. Greasy/sweet.<br /><br />I have cancelled my subscribe and save order.<br /><br />NOTE..I HAVE ORDERED SOME FRUIT AND VEGGIE CHIPS from<br /> ...nuts.com....I HOPE THEY ARE WHAT I AM LOOKING FOR !<br /><br />I will let you know.<br /><br />bbp okc ok 63<br /><br />*update may 13..my fruit and veggie chips from NUTS.<br />COM were no better.  I have decided I wll stick with<br />JUST TOMATOES..just veggie and fruit products...they<br />TASTE SO MUCH BETTER ! Another good company is<br />Harmony House..for dried vegs and fruit.",Negative
420252,B001EPPC80,A1ICJZEVUJPOA7,"Steve Woods ""Steve""",0,0,3,1284940800,Expect not to have crumbs,As usual the biscuits is very good. Normally we get couple of biscuits that are totally crumble once we get it. This time a whole packet (out of 7) is totally worthless. Expect not to get similar again.,Neutral
222467,B004E4CCSQ,A2XNOB1T796Y6B,"ChibiNeko ""Sooo many books, so little time!""",1,1,3,1321142400,"Good, but I'll stick to my CL flavors","I was pretty excited to try this out, what with the rows and rows of MIO flavors staring at me on the shelf as I purchased my occasional pack of Crystal Light. I love adding things to water, but I'll admit that at times the packets will either be too much or too little, depending on the size of the water bottle. (And not all of us wants to carry around a partially opened packet of drink powder that always seems to want to empty out into the bottom of our purses.)<br /><br />Convenience-wise, this is pretty awesome. You can add as much or as little flavoring to this as you like, so if you like a very strong peach tea flavor, you're covered. Like it a little weaker? You can do that too. It's all liquid so it mixes together pretty awesomely as well. No clumps of powder in the bottle or cup that need to be shaken apart. (Which means no clumps of powder hitting your teeth if you're not willing to let the drink sit until the powder dissolves.)<br /><br />It's unfortunately not the best tasting stuff I've ever had. It's just a little too artificial tasting for me to really like it as much as I wanted to. I wasn't expecting miracles from this drink and I knew that it'd taste at least a little chemical-ish, but this is just a little off putting. It's good enough to where I'll drink it, but it's just not the best as far as peach tea goes. However, if you're on the road and can't get real peach tea and don't want to go the powder route, this will be your best bet. It's still better tasting than some of the artificial stuff you find in various drive-thrus.<br /><br />I am curious to try some of the other flavors out there in the MIO line and I have a feeling that I'll enjoy those far more than I have this pack.",Neutral
225082,B001LNTY70,AONR0F6J1F3XO,"Officer Weigel ""Trudy""",0,0,5,1247356800,"Delicious, just like Salt and Vinegar Chips!","These are great! As a lover of all chips I'm so happy to find a healthy alternative.<br />It's a great, flavorful snack.",Positive
136058,B005SPQENY,A3M7BCQKSQAK4L,"Inksnatcher ""Sally""",3,4,5,1330041600,Best tea drink I have ever tasted....,"I have had various different varieties of bottled tea drinks over the years and none have ever been the perfect blend... until now. Chantea's Aloe Vera Green Tea, Passion Fruit is the first time I have had the perfect bottled tea drink.<br /><br />Why do I think it's the perfect taste? The balance between the strength of the tea and the strength of the fruit flavors is right on the nail. Typically, what I have experienced from other bottlers is either the tea flavor is too strong or the additional flavors are weak or fake.<br /><br />If I could, I'd fill the garage with cases of it. If you want an authentic flavor in a refreshing size, this is the drink for you.",Positive
497115,B004E4EBMG,AVHN134ADVP4R,"A4Q96 ""Gadget Lover""",0,0,3,1321920000,"Decent product, good tasting, but doesn't seem that cost effective","I really liked having this product and adding it to water and tea.<br /><br />IT tasted very good, was easy to use, but given how much they recommend using it is expensive.  I used even more to get the flavor I wanted, and so my biggest reservations are that 1.  it is not cost effective, and 2.  if you don't close the lid, you have a much bigger mess than with a powder.<br /><br />Still, good stuff.",Neutral
347020,B00027CL5S,A6WZ2LI0JT9E4,"Tom B ""handydandy""",2,2,5,1168732800,Kitties FLIP for these!,"Our cat Max has a morning routine.  He goes into the kitchen and stands by the counter where these chicken treats are kept, and stares up at it until one of us gives him some.  Then he dances around while he devours the morsels.  If we don't come into the kitchen quick enough, say on a weekend, he'll come and find us and meow unitl we stand up, walk into the other room with him, and give him some.<br /><br />My wife and I have no idea why this is so addictive.  It has no particular smell, no special ingredients that we can figure.  My wife even tasted one of them, and found it to be very bland.<br /><br />But the kitsers LOVE it!  Dunno why, but we keep it handy.  And by the way, other flavors don't seem to have the same addictive appeal.  Only the chicken.<br /><br />We have a lot of fun giving them to our cat, and you probably will too.",Positive
403904,B003FDG4K4,A1EH7MY1LOTYDZ,Larry Lawler,0,0,5,1343174400,Great meal replacement shake,"I love the taste of this shake, it is better than chocolate milk, and when I am hungry it talks away the feeling for a few hours.  I have this shake setup now with Amazon auto-ship now, as the store called: mother's doesn't seem to keep in regular supply",Positive
29589,B000PDY3P0,AZ9PFYTO79YA9,Julie A. Bunce,0,2,3,1240272000,tastes ok packaging a pain,having salt in separate area is a pain it makes it hard to regulate the salt that you are putting in so if you like salt go ahead get this product.,Neutral
468101,B003KFCY06,A15U9H8N3S0SYX,"E. McClintock ""setfreebYthebloodofJesus""",0,1,2,1314748800,Yuck,"I'm sticking with what used to be carnation, now nestles malt. this stuff tastes like powdered milk with a hint of soy.",Negative
504510,B007I7YZJK,A1AG7F4Z1EOO5L,Natanya,0,1,3,1336608000,tasty but not as flavorful as juice,"I like the ease of the packaging of these to go packets and have also used these to make a liter of the tea at home using two packets.  I prefer my drinks to be sweetened naturally and glad to see these have honey rather than other sugar substitutes.  The flavor is a bit lacking when compared to juice but given that it is a tea, it's a good alternative to plain water or whenever you want a beverage which is low calorie and refreshing.",Neutral
